participant_id,total_off_path_steps,n_tasks_solved,avg_off_path_per_task,mean_dist_to_target,mean_rand_baseline_dist,mean_dist_delta,mean_color_relevance,mean_rand_baseline_color,mean_color_delta,mean_frac_wrong_color,mean_frac_wrong_coord
b98d688d56c48105d76892212df9fa93,26,5,5.2,0.013888888888888888,3.2905,3.276611111111111,1.0,0.40740740740740744,0.5925925925925926,1.0,0.0
fc495ddcfe52a76a2f9afed55ca2dc99,26,2,13.0,0.045454545454545456,5.90975,5.864295454545454,1.0,0.5555555555555556,0.4444444444444445,1.0,0.0
da1b576b3e719bb309d7c2591a2fdded,25,8,3.125,1.5,2.812125,1.312125,0.8472222222222222,0.1111111111111111,0.736111111111111,1.0,0.0
8f42fd331f95d550ce7f9c1c56c0e6f8,25,4,6.25,0.0,0.39725,0.39725,1.0,0.5555555555555556,0.4444444444444445,1.0,0.0
940773f52b167e16c8bc19e18150ccf7,25,2,12.5,0.24,1.6715,1.4315,1.0,0.3333333333333333,0.6666666666666667,1.0,0.0
40436491ac6caed6ca37e8c9517b62f1,25,3,8.333333333333334,1.0,1.01,0.010000000000000009,1.0,0.5555555555555556,0.4444444444444444,0.7,0.3
ebad54cc60122331cb4f6e6c5e7f228b,25,4,6.25,0.49702380952380953,0.8649999999999999,0.36797619047619046,1.0,0.25925925925925924,0.7407407407407408,1.0,0.0
321b079c2d7b3969f2df7ee96c2a37e1,25,5,5.0,1.3666666666666667,3.690125,2.323458333333333,0.75,0.3611111111111111,0.38888888888888895,1.0,0.0
bd2a9c03930265f3c0e0111145fc8cd2,25,4,6.25,0.0,11.146,11.146,0.9583333333333334,0.4444444444444444,0.513888888888889,1.0,0.0
8668716ad0e431ad4d96ad428e3e7a43,25,3,8.333333333333334,1.1590909090909092,3.3125,2.1534090909090913,0.8863636363636364,0.16666666666666666,0.7196969696969697,1.0,0.0
ec0e37e76c3719bffce29af17c9f4725,24,5,4.8,0.7272727272727273,7.248749999999999,6.521477272727272,0.8076923076923077,0.8333333333333334,-0.02564102564102566,1.0,0.0
e569802c7fdacc3d9062ce40183bd6eb,24,5,4.8,0.33749999999999997,2.800333333333333,2.4628333333333337,1.0,0.6296296296296297,0.3703703703703704,1.0,0.0
949eaa38160b821a8f34d8eb4a7c1058,24,5,4.8,0.22549019607843138,0.25183333333333335,0.02634313725490196,1.0,0.2962962962962963,0.7037037037037038,1.0,0.0
b1c73d948746d5ebf85e18e23fcdfc3c,24,5,4.8,1.0,0.872,-0.128,0.42857142857142855,0.3333333333333333,0.09523809523809523,1.0,0.0
d38ecc91a9958a2f70288d914fa28416,24,3,8.0,0.5869565217391305,1.5242499999999999,0.9372934782608695,1.0,0.3888888888888889,0.6111111111111112,1.0,0.0
a96e59284dc0f9b89d10befaabab0731,24,4,6.0,0.4782608695652174,0.188,-0.2902608695652174,1.0,0.2222222222222222,0.7777777777777778,1.0,0.0
aa861c3ee8d0206590d74d4f83d20ce7,23,3,7.666666666666667,3.772727272727273,4.5345,0.7617727272727275,1.0,0.5555555555555556,0.4444444444444444,1.0,0.0
f7217d2a68babc06d246b9413cd9f08a,23,10,2.3,0.5666666666666667,4.014333333333333,3.4476666666666667,1.0,0.3703703703703704,0.6296296296296297,1.0,0.0
1b4e4dceb7c4085c36335490034040a2,23,4,5.75,0.6666666666666666,0.455,-0.21166666666666661,1.0,0.4444444444444444,0.5555555555555556,1.0,0.0
2123a17da297fccbe7e2623903b25517,23,4,5.75,1.9166666666666667,1.3518333333333332,-0.5648333333333334,1.0,0.40740740740740744,0.5925925925925926,1.0,0.0
b0b57f34f75c4b922e70f7e4a0b4ab94,23,10,2.3,0.8375,0.7964,-0.04110000000000001,1.0,0.33333333333333337,0.6666666666666666,1.0,0.0
e73c3da01ae6b526d5272fd009acff0d,23,5,4.6,2.2954545454545454,2.14575,-0.14970454545454548,0.8863636363636364,0.38888888888888884,0.4974747474747475,1.0,0.0
9ee1c7c7ec2090914eb1a4d914d515ba,23,8,2.875,0.75,3.86825,3.1182499999999997,0.6388888888888888,0.3888888888888889,0.24999999999999997,1.0,0.0
e32feee5a511aaec1cda3e525ea927f6,23,4,5.75,0.2727272727272727,0.52125,0.24852272727272728,0.9318181818181819,0.4444444444444444,0.48737373737373735,1.0,0.0
2161250b0cb5807e5aae06240034a8f4,23,2,11.5,1.0,4.12425,3.12425,0.9772727272727273,0.6111111111111112,0.3661616161616162,0.9090909090909092,0.09090909090909091
18f35521908dc1b26cc91dec55f516b8,23,2,11.5,0.5952380952380952,1.778,1.1827619047619047,1.0,0.6111111111111112,0.3888888888888889,1.0,0.0
f1a97fbdf77fb8b3405e227a737ea73e,22,5,4.4,0.49074074074074076,1.2851666666666668,0.794425925925926,0.8333333333333334,0.5925925925925927,0.24074074074074073,1.0,0.0
f6a2c1821ddddcbab6e7a0941c26911c,22,4,5.5,0.047619047619047616,1.1557499999999998,1.1081309523809524,0.0,0.16666666666666666,-0.16666666666666666,1.0,0.0
dee44429d3c4fc0960895b08e8401f49,22,5,4.4,2.4166666666666665,3.729333333333333,1.3126666666666666,1.0,0.25925925925925924,0.7407407407407408,1.0,0.0
88fe0689f0b4a82ee3e66d6552533cd7,22,4,5.5,1.0784313725490196,5.4978333333333325,4.419401960784313,0.7581699346405228,0.25925925925925924,0.4989106753812636,1.0,0.0
ac8d7e981b3e6bdefa2b1fe14203fb19,22,8,2.75,0.6,1.2168,0.6168,0.8,0.4444444444444445,0.35555555555555557,1.0,0.0
a69d6d1efd1fd7079e465994acffa413,22,4,5.5,0.5454545454545454,2.899,2.3535454545454546,0.0,0.2222222222222222,-0.2222222222222222,1.0,0.0
63470ed6419befb599f4f4973103e2f2,22,4,5.5,2.0789473684210527,1.0919999999999999,-0.9869473684210527,0.6666666666666666,0.38888888888888884,0.2777777777777778,1.0,0.0
ac8584fe7ee7ced9afbca397b7fea858,22,4,5.5,1.130718954248366,1.5305,0.39978104575163403,0.7777777777777777,0.2592592592592593,0.5185185185185185,1.0,0.0
b9d3dceebe1c4fd1f649004aa37859ef,22,9,2.4444444444444446,1.1944444444444444,1.031,-0.1634444444444444,0.9166666666666667,0.3333333333333333,0.5833333333333334,1.0,0.0
68b7c676b543075b33204ff40ae76985,22,4,5.5,1.3333333333333333,6.9685,5.635166666666667,0.0,0.2222222222222222,-0.2222222222222222,1.0,0.0
74f061a40690a0308e1ce08e88ace6ab,21,3,7.0,0.0,1.4775,1.4775,0.0,0.1111111111111111,-0.1111111111111111,1.0,0.0
58a06989137bcae6b261a9d95d064cd3,21,5,4.2,0.6190476190476191,1.165,0.545952380952381,1.0,0.4444444444444444,0.5555555555555556,1.0,0.0
7616f7967fd8192d44c0cff890abf99d,21,4,5.25,1.6470588235294117,12.723,11.07594117647059,1.0,0.1111111111111111,0.8888888888888888,1.0,0.0
186844c513023d14482ee5c6436378a3,21,4,5.25,1.3166666666666667,2.10725,0.7905833333333333,1.0,0.5555555555555556,0.4444444444444444,1.0,0.0
6d5c3dab01665f0cb13b16964f8d794c,21,5,4.2,9.0,6.127,-2.873,0.0,0.1111111111111111,-0.1111111111111111,1.0,0.0
eff6fb3710e6159fa50760416db05c49,21,5,4.2,0.6190476190476191,2.1635,1.544452380952381,1.0,0.3333333333333333,0.6666666666666667,1.0,0.0
8a466b27b24602481fcfdaccf443f561,20,5,4.0,1.0333333333333334,3.1663,2.1329666666666665,1.0,0.2888888888888889,0.711111111111111,1.0,0.0
30506bdc79edf4f02178e8b5b76af6f6,20,4,5.0,0.7352941176470589,0.69825,-0.03704411764705884,0.9705882352941176,0.3333333333333333,0.6372549019607843,1.0,0.0
220e45a4666b68d110d75c566c392c1d,20,5,4.0,1.375,2.1042500000000004,0.7292500000000001,1.0,0.33333333333333337,0.6666666666666666,1.0,0.0
396300bdc680f5cb130c21fbc7c699c6,20,5,4.0,0.5961538461538461,2.587625,1.9914711538461538,0.75,0.19444444444444442,0.5555555555555556,1.0,0.0
034ef526357510010f808ffd936adbaa,20,9,2.2222222222222223,1.4861111111111112,3.377125,1.891013888888889,1.0,0.1388888888888889,0.861111111111111,1.0,0.0
2c9115bb589184a6174bd6fd07d62ee4,20,5,4.0,1.3444444444444443,3.5643333333333334,2.219888888888889,1.0,0.40740740740740744,0.5925925925925926,1.0,0.0
73bef82f79646387aa27d8755d7e6436,20,3,6.666666666666667,0.7692307692307693,6.32225,5.55301923076923,1.0,0.5,0.5,1.0,0.0
d0d3e1c084f6aa86ad1e581a5a116383,20,4,5.0,0.0,1.66,1.66,1.0,0.2222222222222222,0.7777777777777778,1.0,0.0
aecc2e37e95ebf4759e194e425b3be4a,20,3,6.666666666666667,0.8421052631578947,4.1635,3.3213947368421053,1.0,0.5555555555555556,0.4444444444444444,1.0,0.0
6c1b19a0e9be7c39b53b8a31447f669f,20,5,4.0,1.15,3.7615,2.6115,1.0,0.2222222222222222,0.7777777777777778,1.0,0.0
7c3f0d5ec05185be127ab78876395426,20,10,2.0,1.1111111111111112,1.4911666666666665,0.3800555555555554,0.3333333333333333,0.25925925925925924,0.07407407407407408,1.0,0.0
cb29d3449105481e91c41837b2f9ecee,19,10,1.9,0.0,0.007,0.007,1.0,0.5555555555555556,0.4444444444444444,1.0,0.0
73c1de82f716bda27c501529aa8b30d8,19,5,3.8,0.5,1.97225,1.47225,0.9,0.6666666666666667,0.23333333333333334,1.0,0.0
31c9d60f1a463af7bac5180a9835f9f6,19,5,3.8,1.25,3.505,2.255,0.8125,0.3888888888888889,0.4236111111111111,1.0,0.0
f20663db8af6261da77b77cfd092b64c,19,5,3.8,0.0,0.02625,0.02625,1.0,0.2777777777777778,0.7222222222222223,1.0,0.0
b5e86c67c590fe50f395a06ae8f8801e,19,5,3.8,0.5757575757575758,5.620166666666666,5.044409090909091,1.0,0.4444444444444444,0.5555555555555556,1.0,0.0
8c1161ef6212f9dc2a88db9e6672c256,19,4,4.75,1.0208333333333333,2.7588333333333335,1.7379999999999998,0.3333333333333333,0.25925925925925924,0.07407407407407408,1.0,0.0
2c730cf378fa751e079a8582beab9ad7,19,10,1.9,1.3333333333333333,1.6280000000000001,0.2946666666666667,1.0,0.25925925925925924,0.7407407407407408,1.0,0.0
959f89b9842091a996604e1753806ae6,19,5,3.8,2.0,3.8015,1.8014999999999999,0.5,0.16666666666666666,0.33333333333333337,1.0,0.0
dd1dcbaa09e13328c0ca69f29a06e400,19,5,3.8,0.6875,1.99975,1.31225,0.6875,0.2222222222222222,0.4652777777777778,1.0,0.0
54ced390b88c7c2e76c1e099b3d1382a,19,5,3.8,0.5714285714285714,1.1019999999999999,0.5305714285714286,0.4166666666666667,0.14814814814814814,0.26851851851851855,0.6666666666666666,0.3333333333333333
0091198689f23fa8719bcf996801e8c7,19,5,3.8,0.9416666666666668,3.439833333333333,2.4981666666666666,0.6666666666666666,0.2962962962962963,0.3703703703703704,1.0,0.0
fb26924325fc3241407793ed39b24808,18,5,3.6,2.1904761904761902,3.0385000000000004,0.8480238095238096,0.9047619047619048,0.1851851851851852,0.7195767195767195,0.6666666666666666,0.3333333333333333
d67afe766c3765d2b9f66a639ed2366a,18,3,6.0,1.775,2.0505,0.2755000000000001,0.95,0.7222222222222222,0.2277777777777778,1.0,0.0
62fc9542f87938f5dbdba24fc1fc5382,18,4,4.5,0.7777777777777778,14.615,13.837222222222222,1.0,0.4444444444444444,0.5555555555555556,1.0,0.0
fc979bb4233b14df365938d309d7208d,18,5,3.6,0.8541666666666667,3.007,2.152833333333333,0.75,0.3055555555555556,0.4444444444444444,1.0,0.0
d1daca11b6eaa1b7ec7a5cd565805380,18,3,6.0,1.0208333333333333,2.5016666666666665,1.4808333333333332,0.6666666666666666,0.25925925925925924,0.40740740740740744,1.0,0.0
e4cfb93941ed9092b62eb0c69774c175,18,1,18.0,1.7222222222222223,1.7695,0.04727777777777775,0.1111111111111111,0.2222222222222222,-0.1111111111111111,1.0,0.0
1b696eeb3e06afd4fced5ea50d395fc7,18,5,3.6,0.5,2.07675,1.57675,0.9705882352941176,0.3333333333333333,0.6372549019607843,1.0,0.0
8765162c735e07e77519ee2957ae0130,18,5,3.6,2.733333333333333,2.094,-0.6393333333333333,0.3333333333333333,0.2222222222222222,0.11111111111111115,1.0,0.0
cffb95ab91d444964dc0a0c6d565737f,18,4,4.5,1.1363636363636365,5.51825,4.381886363636363,1.0,0.16666666666666666,0.8333333333333333,1.0,0.0
2f3c34f6804cc1410db866e589d5c3dc,18,10,1.8,1.0408163265306123,1.4977142857142858,0.4568979591836735,0.7210884353741497,0.3650793650793651,0.35600907029478457,0.8571428571428571,0.14285714285714285
ee4d1eccbc458eb60a8ceb58bdde1aea,18,4,4.5,0.6666666666666666,3.715125,3.0484583333333335,0.75,0.25,0.5,1.0,0.0
4d31c1c155d542349c96c4499d715527,18,4,4.5,1.5625,3.145,1.5825,0.7291666666666666,0.25,0.4791666666666667,1.0,0.0
c8b009cc0f208db74d32e308d018cc52,18,5,3.6,0.7916666666666666,3.3665000000000003,2.5748333333333333,0.9583333333333333,0.2222222222222222,0.7361111111111112,1.0,0.0
f261f25a58a8696d975a166182c27f60,18,5,3.6,0.0,1.66,1.66,1.0,0.2222222222222222,0.7777777777777778,1.0,0.0
8b9717aac8bb61039ed58c387e4fa250,18,9,2.0,0.5,1.19525,0.69525,0.25,0.16666666666666666,0.08333333333333334,1.0,0.0
a424d5c3ec30af6593c94a81beb067d2,18,4,4.5,0.9375,11.363,10.4255,1.0,0.5,0.5,1.0,0.0
10184aec96d75dd148859d40a0e5b551,18,5,3.6,0.37777777777777777,3.4778333333333333,3.100055555555556,1.0,0.2962962962962963,0.7037037037037037,1.0,0.0
b4d97dd14bcb2d4d0d05bd04928a7e2b,17,10,1.7,1.1111111111111112,1.7365000000000002,0.6253888888888889,0.8181818181818182,0.2222222222222222,0.595959595959596,1.0,0.0
36f69f8a49aa27e8678744c752bd328c,17,5,3.4,3.6666666666666665,4.1775,0.5108333333333334,0.6666666666666666,0.1111111111111111,0.5555555555555555,1.0,0.0
70b77b51be11ca37831ee6692e84a495,17,5,3.4,0.7142857142857143,1.9581666666666664,1.2438809523809524,0.8095238095238096,0.25925925925925924,0.5502645502645502,1.0,0.0
1f7cc6dbe731e3fb05ee41b4a9cd7cb6,17,4,4.25,0.0,0.8535,0.8535,0.7647058823529411,0.4444444444444444,0.3202614379084967,1.0,0.0
e627eeafe3e2f13d3009a49385e4975b,17,4,4.25,0.7058823529411765,1.908,1.2021176470588233,0.8823529411764706,0.5555555555555556,0.326797385620915,1.0,0.0
97998c4b433d7b10d97e4fe20168e995,17,1,17.0,1.3529411764705883,2.4415,1.0885588235294117,0.8823529411764706,0.5555555555555556,0.326797385620915,1.0,0.0
94678dc6355631dbcf06c23951350172,17,2,8.5,0.8235294117647058,14.615,13.791470588235294,1.0,0.4444444444444444,0.5555555555555556,1.0,0.0
b4f96eb3850ee67c5cba210360d783df,17,3,5.666666666666667,1.0833333333333333,2.5115000000000003,1.4281666666666668,1.0,0.1851851851851852,0.8148148148148149,1.0,0.0
cc587ed902499b13c9af7cd711b2cd62,17,4,4.25,0.5,6.31175,5.81175,1.0,0.7222222222222222,0.2777777777777778,1.0,0.0
500a43cbe681a774ca0935a8a31aa1ff,17,5,3.4,0.3888888888888889,2.9395000000000002,2.550611111111111,0.9444444444444445,0.2222222222222222,0.7222222222222223,1.0,0.0
ba0ee2a2162fc063511951c4d5f68013,17,5,3.4,0.0,1.2235,1.2235,1.0,0.2222222222222222,0.7777777777777778,1.0,0.0
222e793daa759b482733882d0a63382f,17,8,2.125,1.8823529411764706,1.782,-0.10035294117647053,1.0,0.2222222222222222,0.7777777777777778,1.0,0.0
bc161afc811daae14682622634baf3cc,17,5,3.4,1.65,2.5854999999999997,0.9355,0.975,0.1388888888888889,0.836111111111111,1.0,0.0
005854090a9bf2c760be2d602774602d,17,3,5.666666666666667,0.0625,0.4565,0.394,1.0,0.3888888888888889,0.6111111111111112,1.0,0.0
9950a67df971bd358d0f96566b26770c,17,5,3.4,0.03125,1.266,1.23475,0.5,0.38888888888888884,0.11111111111111116,1.0,0.0
c6b4b18668656e1e0d147eb24209a15d,17,9,1.8888888888888888,0.5,0.22525,-0.27475,0.5357142857142857,0.2222222222222222,0.3134920634920635,1.0,0.0
9f10e52316620d5fc23b61ce63e92701,17,5,3.4,3.6785714285714284,3.91875,0.24017857142857157,1.0,0.2777777777777778,0.7222222222222223,1.0,0.0
ef7fb6c6638343f0fa88bad6fb4baf57,17,4,4.25,0.0,0.8545,0.8545,1.0,0.3333333333333333,0.6666666666666667,1.0,0.0
14029d6d9faad3a8d5d66ebad48dcd8c,17,9,1.8888888888888888,0.058823529411764705,1.6,1.5411764705882354,0.058823529411764705,0.1111111111111111,-0.0522875816993464,1.0,0.0
73a18a4362886378f00be50c62542c54,17,3,5.666666666666667,0.6071428571428571,1.9025,1.2953571428571429,0.5,0.5,0.0,1.0,0.0
d9824ca39fda893051f094f6ed1fe8d7,16,2,8.0,0.5625,0.572,0.009499999999999953,0.0,0.1111111111111111,-0.1111111111111111,1.0,0.0
8f3ac9aa04925ef789a54825a2089b4c,16,3,5.333333333333333,1.0625,1.534,0.47150000000000003,1.0,0.2777777777777778,0.7222222222222222,1.0,0.0
d4fee4528893c8df4c42f0e2ff164c1a,16,3,5.333333333333333,0.0,3.731,3.731,1.0,0.8333333333333333,0.16666666666666669,1.0,0.0
a3dc20c67e1b1467bc47995a784ba5b2,16,4,4.0,0.75,3.96425,3.21425,0.875,0.41666666666666663,0.45833333333333337,1.0,0.0
6cae4c0f0038c858272067585d5d6587,16,4,4.0,1.375,2.4625,1.0875,0.1875,0.4444444444444444,-0.2569444444444444,1.0,0.0
bdaa4d89bdb5d351528229f9905146dc,16,5,3.2,2.125,5.7775,3.6525,0.6875,0.2222222222222222,0.4652777777777778,1.0,0.0
af0bc990572ad7f671cd7519d7f2ff93,16,4,4.0,0.6428571428571429,8.1875,7.544642857142857,1.0,1.0,0.0,1.0,0.0
e798a88cc39cab3c1a9c27d4927a17bf,16,5,3.2,1.7083333333333333,3.1135,1.4051666666666667,0.5,0.611111111111111,-0.11111111111111108,1.0,0.0
ddbb5541fe47fbe6167f4209a2a5a9ec,16,5,3.2,0.9166666666666666,3.3599999999999994,2.4433333333333334,0.6666666666666666,0.25925925925925924,0.4074074074074074,1.0,0.0
e19a7333c23f83be137a51ec537f9613,16,9,1.7777777777777777,0.6571428571428571,1.9977999999999998,1.3406571428571428,0.8,0.17777777777777776,0.6222222222222221,1.0,0.0
2135afaba3a7c986f847be20f2bcb136,16,5,3.2,0.125,0.38275,0.25775,0.875,0.5555555555555556,0.3194444444444444,1.0,0.0
ce5166b2bb89c64930ed13aebabcf450,16,4,4.0,0.625,2.0095,1.3845,0.625,0.1111111111111111,0.5138888888888888,1.0,0.0
c85429023ceb308d50ccad3b9dbdc8ee,16,5,3.2,0.8,1.06325,0.2632499999999999,1.0,0.2222222222222222,0.7777777777777778,1.0,0.0
468133debd1059f212dc2013d14d463d,16,10,1.6,0.0,0.0,0.0,0.0,0.2222222222222222,-0.2222222222222222,1.0,0.0
30cc3c16ae3d34dcd7fe8e59b4aedf33,16,4,4.0,0.4375,0.739,0.3015,1.0,0.3333333333333333,0.6666666666666667,1.0,0.0
e6d2382020caac16d5c4ed244c6eff77,16,5,3.2,1.4285714285714286,1.67,0.24142857142857144,1.0,0.3333333333333333,0.6666666666666667,1.0,0.0
12f9d23e3cd30b9b3f8e9ee67f824814,15,4,3.75,1.4285714285714286,1.94,0.5114285714285713,1.0,0.2222222222222222,0.7777777777777778,1.0,0.0
e13f835cab765619a96c578f3fa3eca6,15,5,3.0,0.2222222222222222,7.32775,7.105527777777778,1.0,0.7777777777777778,0.2222222222222222,1.0,0.0
fef7327ca553c16daff2e69c9c5451a4,15,2,7.5,0.0,0.0,0.0,1.0,0.6666666666666666,0.33333333333333337,1.0,0.0
e3bbc35048e72fff7279147741004602,15,4,3.75,1.0833333333333333,1.5155,0.43216666666666664,1.0,0.22222222222222224,0.7777777777777778,1.0,0.0
e4bae42f79445ed57408a511f96764a6,15,4,3.75,0.25,2.77025,2.52025,1.0,0.3333333333333333,0.6666666666666667,1.0,0.0
b46586d0f2876a45c17bc91204667b2b,15,5,3.0,0.875,1.1789999999999998,0.30399999999999994,0.75,0.38888888888888884,0.36111111111111116,1.0,0.0
5d83a52178e710721682244db8e23eb6,15,9,1.6666666666666667,0.375,1.7515,1.3765,0.875,0.38888888888888884,0.48611111111111116,1.0,0.0
4498e7fd3e811b883afa98ece42455c1,15,10,1.5,0.13333333333333333,0.8889999999999999,0.7556666666666666,1.0,0.25925925925925924,0.7407407407407408,1.0,0.0
ff6c7efb8d311d639393eaf2805f0dd8,15,5,3.0,1.0,1.86225,0.8622500000000001,1.0,0.2777777777777778,0.7222222222222222,1.0,0.0
e73c7157dd3925417b8059ee0acfb0cb,15,4,3.75,1.8,1.53,-0.27,1.0,0.2222222222222222,0.7777777777777778,1.0,0.0
fceab3c5c488920b73c056c607039100,15,5,3.0,0.9583333333333333,2.5797499999999998,1.6214166666666667,0.9583333333333333,0.2777777777777778,0.6805555555555556,1.0,0.0
6bcae0cc51838a4464822403e839251d,15,5,3.0,1.9259259259259258,1.788,-0.13792592592592598,0.6296296296296297,0.25925925925925924,0.3703703703703704,1.0,0.0
1f88f07c19a3d6af55bbdf9509bceb19,15,4,3.75,1.5769230769230769,3.20125,1.624326923076923,0.8846153846153846,0.1111111111111111,0.7735042735042735,1.0,0.0
9baa5e1962089a1d5e352dfda5c6d07c,15,10,1.5,0.5,1.67425,1.17425,0.5,0.16666666666666666,0.33333333333333337,1.0,0.0
c6c5e0e0c07e573cd63c7fad29928e10,15,8,1.875,0.7575757575757575,1.4195,0.6619242424242424,0.5151515151515151,0.2592592592592593,0.25589225589225584,1.0,0.0
a5d9bf4705fddd20d814c3209fb3c95d,15,4,3.75,0.0,3.731,3.731,1.0,0.8333333333333333,0.16666666666666669,1.0,0.0
3070dc728d89aeb34d7e5a77db586f99,15,2,7.5,3.2,1.7505,-1.4495000000000002,0.6666666666666666,0.1111111111111111,0.5555555555555556,1.0,0.0
c688c6c9ad795f9b46201df680dcc253,14,3,4.666666666666667,0.16666666666666666,2.46575,2.2990833333333334,1.0,0.2222222222222222,0.7777777777777778,1.0,0.0
660da56639d6c1adf6d11cb40caa07a2,14,4,3.5,1.5769230769230769,1.49375,-0.08317307692307685,0.5,0.2777777777777778,0.22222222222222224,1.0,0.0
3e17c4202c51be7155b477219e81c201,14,5,2.8,0.07142857142857142,2.1635,2.0920714285714284,1.0,0.3333333333333333,0.6666666666666667,1.0,0.0
0b254893a295ece893cdd8636be52a1d,14,3,4.666666666666667,0.2916666666666667,2.143,1.8513333333333333,0.041666666666666664,0.1111111111111111,-0.06944444444444445,1.0,0.0
e90eee3ddb4aec5086322a82335e7f6a,14,5,2.8,0.6153846153846154,2.6357500000000003,2.020365384615385,1.0,0.5555555555555556,0.4444444444444445,1.0,0.0
3c4e051d79b86b0aef6424be49b48378,14,5,2.8,0.7222222222222222,3.725333333333334,3.0031111111111115,1.0,0.4444444444444444,0.5555555555555556,1.0,0.0
5a2f015f138b57c89d21f179d9920da7,14,10,1.4,2.666666666666667,3.8416250000000005,1.1749583333333333,0.6,0.2,0.4,1.0,0.0
edc7850dd3c0836d716b05ecde40f5f0,14,10,1.4,1.875,0.0955,-1.7795,1.0,0.2222222222222222,0.7777777777777778,0.0,1.0
b0b31410b5e33f7ec27deba986c6fc73,14,4,3.5,0.5,1.00225,0.50225,0.9615384615384616,0.2777777777777778,0.6837606837606838,1.0,0.0
08d7a7367594b77dd5bf5cad5f180cb3,14,5,2.8,0.2222222222222222,9.450166666666668,9.227944444444445,1.0,0.5555555555555556,0.4444444444444445,1.0,0.0
7278b632ac6283cfea4222b7e83e977f,14,5,2.8,1.3846153846153846,2.588,1.2033846153846155,0.7692307692307693,0.2222222222222222,0.5470085470085471,1.0,0.0
1c3b14b74af8df037eda2ba23cf3dfb6,14,5,2.8,0.5,1.0919999999999999,0.5919999999999999,1.0,0.38888888888888884,0.6111111111111112,1.0,0.0
f8bd63c74cf0dc6f371ab972c0e425a4,14,5,2.8,0.0,16.2615,16.2615,1.0,0.5555555555555556,0.4444444444444444,1.0,0.0
6eac2bf647c9865ab25005cdd9515a6e,14,4,3.5,0.21428571428571427,6.556,6.341714285714286,1.0,0.3333333333333333,0.6666666666666667,1.0,0.0
1f21284a2220c54c041cbeed539a28f1,14,7,2.0,2.7291666666666665,3.3945,0.6653333333333336,0.8125,0.5555555555555556,0.2569444444444445,1.0,0.0
97da5a6d4139e31e47e05fbc5f7f799c,13,9,1.4444444444444444,1.0666666666666667,2.0845,1.0178333333333334,0.6,0.2888888888888889,0.31111111111111117,1.0,0.0
550461f653c1c4c65cf40815dd77ec86,13,5,2.6,0.1,1.68025,1.58025,0.6,0.2777777777777778,0.32222222222222224,1.0,0.0
2025eb689cc6a1f4db636ca6f6710fc3,13,4,3.25,1.6923076923076923,2.9125,1.2201923076923078,0.0,0.1111111111111111,-0.1111111111111111,1.0,0.0
b75846fa697bf69c64d8ddb2502e976f,13,5,2.6,0.5,3.234,2.734,1.0,0.38888888888888884,0.6111111111111112,1.0,0.0
3813ca0ba11b09e86979c470f0e6725e,13,5,2.6,1.2041666666666666,3.9247500000000004,2.720583333333333,0.9166666666666666,0.2222222222222222,0.6944444444444444,1.0,0.0
77944c15c764515d5eabaf7f254702f7,13,3,4.333333333333333,0.3076923076923077,6.556,6.248307692307693,1.0,0.3333333333333333,0.6666666666666667,1.0,0.0
417872c1697437be64b548462d05743d,13,4,3.25,0.14285714285714285,5.32325,5.180392857142857,1.0,0.4444444444444444,0.5555555555555556,1.0,0.0
1be42830763d3b3880e377b963b5d8bf,13,5,2.6,0.75,1.209,0.45899999999999996,0.875,0.2777777777777778,0.5972222222222222,1.0,0.0
e6f7e9fc0c780921eb4b746e269ab07b,13,10,1.3,2.5454545454545454,1.77125,-0.7742045454545454,0.5,0.1111111111111111,0.38888888888888884,1.0,0.0
aacf117c81834a690b3134ebb71c3f0c,13,5,2.6,0.0,5.459166666666666,5.459166666666666,1.0,0.3703703703703704,0.6296296296296297,1.0,0.0
8774b97b624a2f8efe72e5e1dbe6e8a3,13,5,2.6,3.4305555555555554,3.43675,0.006194444444444169,0.75,0.3333333333333333,0.4166666666666667,1.0,0.0
21ebd3afcbebcc95cd4233a6b672cce7,13,4,3.25,1.3333333333333333,9.329333333333334,7.996000000000001,0.9393939393939394,0.4444444444444445,0.494949494949495,1.0,0.0
a0f38b9a45451557246895e3d404e584,13,10,1.3,1.1515151515151516,1.3621666666666663,0.21065151515151506,0.8484848484848485,0.4444444444444444,0.40404040404040403,1.0,0.0
04e0e9d3adc62ea419b8b9870f0af683,13,5,2.6,0.8125,2.4475,1.635,1.0,0.36111111111111116,0.6388888888888888,1.0,0.0
eb2b525969014cfc1f4d7f0985bf970a,13,4,3.25,1.5454545454545454,3.74175,2.1962954545454547,0.5,0.2777777777777778,0.22222222222222224,0.9545454545454546,0.045454545454545456
e0d2e96f96a885a9eacc17871b23144a,13,5,2.6,0.4444444444444444,1.4315,0.9870555555555556,0.9444444444444444,0.2222222222222222,0.7222222222222222,1.0,0.0
209478b8b87f1b6cbc3b540248cd8f24,13,5,2.6,1.6363636363636365,2.517,0.8806363636363634,1.0,0.2222222222222222,0.7777777777777778,1.0,0.0
7cee7e6def0ca60e707c6af790e107ff,13,5,2.6,0.1111111111111111,5.798166666666667,5.687055555555555,0.7777777777777777,0.7037037037037037,0.07407407407407407,1.0,0.0
6941f78fb5c5781aff81a1df88b778e4,13,5,2.6,2.25,5.499499999999999,3.2495,0.5,0.33333333333333337,0.16666666666666666,1.0,0.0
